source,market_id,player_name,match_name,match_key,match_start_time,status,label,would_have_worked,n_pre_snapshots,pre_span_minutes,best_wave_pp,entry_time,entry_lead_minutes,entry_prob,peak_prob,peak_time,peak_lead_minutes,move_at_start_pp,max_dip_after_entry_pp,entry_spread,entry_volume,entry_velocity5_pp,entry_band,max_prematch_watch_score,n_prematch_score_rows,alerted_prematch,first_prematch_alert_type,first_prematch_alert_at,alerted_any
polymarket,0x66df82929b8f0062f8f9e82258f8d36c65c848924ba64dffad13afa920766166,Jan-Lennard Struff,Wimbledon ATP: Jan-Lennard Struff vs Sebastian Baez,jan lennard struff|sebastian baez,2026-06-29T14:10:00,completed,small_move,0,60,3286.8,3.0,2026-06-27T11:51:28.452008,3018.5,0.685,0.715,2026-06-29T11:54:28.234799,135.5,3.0,0.0,0.01,6038.181667999997,-4.0,60%+,40.0,5,0,,,0
polymarket,0x67240dc957088af32bc8d159e1af1a0598fe8b9fcc6bd38ac5f08cf50c24b625,Claire Liu,Wimbledon WTA: Claire Liu vs Hanne Vandewinkel,claire liu|hanne vandewinkel,2026-06-29T14:20:00,completed,small_move,0,60,3286.8,3.0,2026-06-27T08:07:02.583480,3253.0,0.555,0.585,2026-06-28T22:40:52.522882,939.1,3.0,0.0,0.01,244.77462099999997,,30-60%,47.0,60,1,PRE_SPIKE_CANDIDATE,2026-06-28T12:07:22.836514,1
polymarket,0x69983e1e864a1c7bf224606dc3f40c02fac3b97d0cad17352f06c874976c56cc,Stefano D'agostino,ITF Bergamo: Stefano D'agostino vs Federico Iannaccone,federico iannaccone|stefano d agostino,2026-06-24T08:00:00,completed,wave_3pp,1,20,1237.7,3.0,2026-06-24T00:14:06.919102,465.9,0.35,0.38,2026-06-24T00:19:38.090522,460.4,-3.5,0.0,0.08,22.404187000000004,-4.5,30-60%,30.0,19,0,,,0
polymarket,0x6b85c8da047feaa7770ba62983ab9cf8110f40033e18c3b18709c69bbe770d17,Arribage/Olivetti,Mallorca Championships (Doubles): Arribage/Olivetti vs Pavlasek/Rikl,arribage olivetti|pavlasek rikl,2026-06-26T10:30:00,completed,wave_3pp,1,14,900.0,3.0,2026-06-25T22:44:22.339361,705.6,0.565,0.595,2026-06-25T23:59:53.342239,630.1,-2.5,0.0,0.15,3.63636,-3.5,30-60%,53.0,14,0,,,0
polymarket,0x70b34995caf540dbbffa162694ba0124259aea41c749e8d56ecaa684f68dfd9c,Mathys Picard,ITF Monastir: Mathys Picard vs Diego Fernandez Flores,diego fernandez flores|mathys picard,2026-06-24T12:45:00,completed,wave_3pp,1,10,721.1,3.0,2026-06-23T23:18:11.010958,806.8,0.42,0.45,2026-06-24T11:14:08.628154,90.9,3.0,0.0,0.02,,,30-60%,39.0,10,0,,,0
polymarket,0x77783508a8aa757e731a8001a26197687196132600eb777042ac98139ab7fa5f,Jiaqi Wang,ITF Maanshan: Jiaqi Wang vs Jiayu Xu,jiaqi wang|jiayu xu,2026-06-25T05:00:00,completed,wave_3pp,1,12,486.2,3.0,2026-06-24T22:38:18.778899,381.7,0.89,0.92,2026-06-25T01:51:11.749907,188.8,3.0,0.0,0.08,174.166665,-6.5,60%+,24.0,2,0,,,0
polymarket,0x7b4478aadab629dc81b05c9a44c8cd41f21bd6d8ceef42d75560bba92feaf608,Sahaja Yamalapalli,ITF Rome: Sahaja Yamalapalli vs Bella Payne,bella payne|sahaja yamalapalli,2026-06-25T14:00:00,completed,wave_3pp,1,24,1494.3,3.0,2026-06-24T13:29:32.325327,1470.5,0.625,0.655,2026-06-25T12:04:57.458672,115.0,3.0,0.0,0.03,,,60%+,46.0,2,0,,,0
polymarket,0x8386c89e2591300b7f41113276df04cf1e206b631d25cbc9d5b854aeda74a4ff,Oceane Dodin,"Wimbledon, Qualification WTA: Oceane Dodin vs Mananchaya Sawangkaew",mananchaya sawangkaew|oceane dodin,2026-06-25T10:05:00,completed,wave_3pp,1,16,954.5,3.0,2026-06-24T17:49:13.762730,975.8,0.305,0.335,2026-06-24T22:42:30.900247,682.5,2.0,0.0,0.01,6726.468145999999,,30-60%,61.0,16,1,PRE_SPIKE_CANDIDATE_URGENT,2026-06-24T22:38:24.896250,1
polymarket,0x84f5e314999c18e97c3bfa4fae274d7efed7805a0a541c993e937d93edb46725,Karolina Muchova,Bad Homburg Open: Karolina Muchova vs Irina-Camelia Begu,irina camelia begu|karolina muchova,2026-06-24T15:45:00,completed,wave_3pp,1,26,1767.2,3.0,2026-06-23T08:06:51.050596,1898.1,0.845,0.875,2026-06-23T11:28:09.727785,1696.8,1.0,0.0,0.01,1135.0,,60%+,40.0,9,0,,,0
polymarket,0x9ce428625f5ef00cadaf38e8c513c097c7cb5047ec261e3e72685d9ccd69c8d3,Aziz Dougaz,"Wimbledon, Qualification ATP: Aziz Dougaz vs Rei Sakamoto",aziz dougaz|rei sakamoto,2026-06-24T15:55:00,completed,wave_3pp,1,27,1905.1,3.0,2026-06-23T11:28:09.727785,1706.8,0.29,0.32,2026-06-23T22:01:39.006214,1073.3,0.5,0.0,0.02,80.53223,,12-30%,54.0,37,1,PRE_SPIKE_CANDIDATE,2026-06-23T13:59:23.690013,1
polymarket,0x9e2ce4e01bbffb0ae61041d053c9afe9d7b0f4d276bfef84f9f40122c0e27b7c,Karolina Muchova,Wimbledon WTA: Karolina Muchova vs Anastasia Zakharova,anastasia zakharova|karolina muchova,2026-06-29T17:40:00,completed,wave_3pp,1,62,3507.2,3.0,2026-06-27T05:12:56.097182,3627.1,0.835,0.865,2026-06-27T11:51:28.452008,3228.5,1.0,0.0,0.01,11.764704,,60%+,37.0,4,0,,,0
polymarket,0xb0e7820f860feb9e0af638e2ffaf13098afdf1ec190afa00931477d70ca3ccb0,Louay Makke,ITF Monastir: Louay Makke vs Nicolas Robert,louay makke|nicolas robert,2026-06-24T10:45:00,completed,wave_3pp,1,7,524.7,3.0,2026-06-23T23:23:33.586811,681.4,0.195,0.225,2026-06-24T04:38:50.462865,366.2,-1.0,0.0,0.03,8.669988,,12-30%,41.0,7,0,,,0
polymarket,0xb4d5f4f797efe0131460faf43b661bf4432072bf28bbac0506932d5a85daa4ab,Eva Vedder,ITF Palma Del Rio: Eva Vedder vs Han Shi,eva vedder|han shi,2026-06-26T18:15:00,completed,wave_3pp,1,8,372.1,3.0,2026-06-26T11:12:20.053430,422.7,0.475,0.505,2026-06-26T15:36:36.001903,158.4,3.0,0.0,0.03,6.58,,30-60%,45.0,8,0,,,0
polymarket,0xb8aac2230417807506e63de0d8943e8dbacefa28b57e926b4ddf12b62c5212a5,Pablo Llamas Ruiz,"Wimbledon, Qualification ATP: Pablo Llamas Ruiz vs Pol Martin Tiffon",pablo llamas ruiz|pol martin tiffon,2026-06-24T15:10:00,completed,wave_3pp,1,26,1767.2,3.0,2026-06-23T08:06:51.050596,1863.1,0.635,0.665,2026-06-23T22:01:39.006214,1028.3,2.0,0.0,0.01,2281.9736070000004,,60%+,35.0,5,0,,,0
polymarket,0xbb16d4b018384f5a35e8ef65a319cd2c40bc01a91857f8046cf50501eb8c6634,Thasaporn Naklo,ITF Taipei: Thasaporn Naklo vs Dayeon Back,dayeon back|thasaporn naklo,2026-06-25T03:00:00,completed,wave_3pp,1,18,881.3,3.0,2026-06-24T11:14:08.628154,945.9,0.105,0.135,2026-06-24T13:29:32.325327,810.5,1.5,0.0,0.01,5.0,,2-12%,45.0,18,0,,,0
polymarket,0xbd3cbff3242ccb6c95a64e9c2406941cf83e36a6cae02cfe473a3ad21d0af18e,Summer Yardley,ITF Monastir: Summer Yardley vs Matilde Mariani,matilde mariani|summer yardley,2026-06-24T08:00:00,completed,wave_3pp,1,14,735.5,3.0,2026-06-23T16:29:00.228561,931.0,0.09,0.12,2026-06-23T22:01:39.006214,598.3,3.0,0.0,0.02,,,2-12%,39.0,14,0,,,0
polymarket,0xc39504cdbb414973256719a1407583e754b19d0359c3bdc6072dc908c461f612,Enola Chiesa,ITF Galati: Enola Chiesa vs Irina Fetecau,enola chiesa|irina fetecau,2026-06-24T07:00:00,completed,wave_3pp,1,18,1036.4,3.0,2026-06-23T13:59:15.628160,1020.7,0.525,0.555,2026-06-24T04:38:50.462865,141.2,3.0,0.0,0.03,,,30-60%,52.0,18,1,PRE_SPIKE_CANDIDATE,2026-06-24T04:38:59.803938,1
polymarket,0xc54385396d4bff5cf64f947739a015e1a5bdbcf60605df1643b943437ffc38bb,Oskar Grzegorzewski,ITF Rzeszow: Oskar Grzegorzewski vs Marcel Kamrowski,marcel kamrowski|oskar grzegorzewski,2026-06-24T08:00:00,completed,small_move,0,14,735.5,3.0,2026-06-23T18:21:27.226724,818.5,0.465,0.495,2026-06-24T04:38:50.462865,201.2,3.0,0.0,0.41,,,30-60%,45.0,14,1,PRE_SPIKE_CANDIDATE,2026-06-24T04:39:07.378189,1
polymarket,0xc933debe078e91de7f01c7d28300b76f2b1539964696f9b7f6b9277bd91a23cf,Daria Kuczer,ITF Gdansk: Daria Kuczer vs Elena Malygina,daria kuczer|elena malygina,2026-06-24T08:30:00,completed,wave_3pp,1,9,601.5,3.0,2026-06-24T00:14:06.919102,495.9,0.365,0.395,2026-06-24T08:02:22.727525,27.6,3.0,0.0,0.01,417.748523,,30-60%,51.0,9,1,PRE_SPIKE_CANDIDATE,2026-06-24T08:02:50.852407,1
polymarket,0xcd6a80ad9a8946ea09e501c1ce3d129858423f41aea943a1a545191275b39927,Ethan Quinn,Wimbledon ATP: Ethan Quinn vs Luciano Darderi,ethan quinn|luciano darderi,2026-06-29T14:10:00,completed,wave_3pp,1,60,3286.8,3.0,2026-06-27T13:18:30.454108,2931.5,0.585,0.615,2026-06-29T11:54:28.234799,135.5,3.0,0.0,0.01,233.62945,-2.0,30-60%,51.0,44,1,PRE_SPIKE_CANDIDATE,2026-06-27T19:58:33.222015,1
polymarket,0xdcb55ca5216c29513815f263f86e28a348fd01760a71b175776bd9e2f4d878c0,Johnson/Zielinski,Lexus Eastbourne Open (Doubles): Johnson/Zielinski vs Nys/Roger-Vasselin,johnson zielinski|nys roger vasselin,2026-06-25T11:30:00,completed,small_move,0,16,954.5,3.0,2026-06-24T22:38:18.778899,771.7,0.44,0.47,2026-06-25T06:00:57.237877,329.0,-3.5,0.0,0.39,5.0,-3.0,30-60%,48.0,16,0,,,0
polymarket,0xe1563c1efa4d4190c400b93756cfbc35acba72e9a23de9479305dcdf3db4a0b8,Michael Zheng,Wimbledon ATP: Michael Zheng vs Cameron Norrie,cameron norrie|michael zheng,2026-06-29T11:45:00,completed,small_move,0,58,2984.4,3.0,2026-06-27T10:20:14.573346,2964.8,0.385,0.415,2026-06-27T11:51:28.452008,2873.5,0.0,0.0,0.01,89.627593,,30-60%,46.0,58,1,PRE_SPIKE_CANDIDATE,2026-06-28T12:07:20.875501,1
polymarket,0xe4aad31b562965abc5ef348c9864c1f3388862b9ee47b2f6a11e2105b6276804,Nick Hardt,Piracicaba: Nick Hardt vs Wilson Leite,nick hardt|wilson leite,2026-06-26T16:45:00,completed,wave_3pp,1,10,687.3,3.0,2026-06-26T04:13:47.937951,751.2,0.825,0.855,2026-06-26T15:36:36.001903,68.4,3.0,0.0,0.05,,,60%+,35.0,2,0,,,0
polymarket,0xed37479eafe34eaa03bea7ca8a34dc972e0b2fde08d12883d7a5fa22bbb7b697,Benjamin O'connell,ITF Claremont: Benjamin O'connell vs Nicholas Godsick,benjamin o connell|nicholas godsick,2026-06-24T21:15:00,completed,small_move,0,12,598.2,3.0,2026-06-24T15:51:58.529072,323.0,0.255,0.285,2026-06-24T17:49:13.762730,205.8,3.0,0.0,0.09,496.492039,,12-30%,51.0,12,1,PRE_SPIKE_CANDIDATE,2026-06-24T17:49:21.546358,1
polymarket,0xf4e116f20352cfaec3a2e295b1b14d832581f869a6d65939d9a8224f59ecc88e,Dane Sweeny,"Wimbledon, Qualification ATP: Dane Sweeny vs Tomas Barrios",dane sweeny|tomas barrios,2026-06-25T10:05:00,completed,small_move,0,16,954.5,3.0,2026-06-25T06:00:57.237877,244.0,0.385,0.415,2026-06-25T09:39:39.941249,25.3,3.0,0.0,0.01,4261.113384,-1.5,30-60%,48.0,16,1,PRE_SPIKE_CANDIDATE,2026-06-24T22:38:28.402054,1
polymarket,0xf7cf8e3c6c86379d11dc0725afd26ce7a403c5b242168c760b9b1e68a64283de,Gauthier Onclin,"Wimbledon, Qualification ATP: Gauthier Onclin vs Shintaro Mochizuki",gauthier onclin|shintaro mochizuki,2026-06-24T10:10:00,completed,small_move,0,22,1441.4,3.0,2026-06-23T11:28:09.727785,1361.8,0.455,0.485,2026-06-23T22:01:39.006214,728.3,3.0,0.0,0.01,606.867496,,30-60%,51.0,32,1,PRE_SPIKE_CANDIDATE,2026-06-23T13:59:24.993171,1
polymarket,0xfd5e6d361391c4faae67ca9f55576238125d345a2f0a7d276b101a26d38b9541,Polina Iatcenko,"Wimbledon, Qualification WTA: Polina Iatcenko vs Zhuoxuan Bai",polina iatcenko|zhuoxuan bai,2026-06-24T18:15:00,completed,wave_3pp,1,24,1524.0,3.0,2026-06-23T20:30:26.419961,1304.6,0.475,0.505,2026-06-24T04:38:50.462865,816.2,0.0,0.0,0.01,277.699747,,30-60%,51.0,24,1,PRE_SPIKE_CANDIDATE,2026-06-23T18:21:40.064809,1
polymarket,0x050b4672078e841c77893f19c77e4bc00e8ac695e1014d3c5335dc6fc0a6d234,Martina Okalova,ITF Gdansk: Martina Okalova vs Barbora Palicova,barbora palicova|martina okalova,2026-06-24T12:00:00,completed,small_move,0,10,721.1,2.5,2026-06-23T23:18:11.010958,761.8,0.21,0.235,2026-06-24T04:38:50.462865,441.2,1.0,0.0,0.02,1.26,,12-30%,47.0,10,0,,,0
polymarket,0x076c456a7752bd1b0b7b285b9e2bbdb30d1aa655d0e43d2dc2b8a5b686f930dd,Dominick Mosejczuk,ITF Monastir: Dominick Mosejczuk vs Andrea Paolini,andrea paolini|dominick mosejczuk,2026-06-24T12:45:00,completed,small_move,0,10,721.1,2.5,2026-06-23T23:18:11.010958,806.8,0.835,0.86,2026-06-24T08:02:22.727525,282.6,1.5,0.0,0.01,20.809497999999998,,60%+,34.0,2,0,,,0
polymarket,0x0a3c79fa704c0445bc1265a338ae889320200d87c11d9438008fb2340ff33f66,Fadi Bidan,ITF Brussels: Fadi Bidan vs Dylan Dietrich,dylan dietrich|fadi bidan,2026-06-26T16:00:00,completed,small_move,0,10,687.3,2.5,2026-06-26T04:16:43.772533,703.3,0.095,0.12,2026-06-26T11:12:20.053430,287.7,1.5,0.0,0.05,10.96629,,2-12%,46.0,10,1,PRE_SPIKE_CANDIDATE,2026-06-26T08:04:02.210108,1
polymarket,0x0f855d34e93e7f2f1f71c0bfdf4e6c2bf4766af783288af74e14c938625d5f48,Caty McNally,Lexus Eastbourne Open: Caty McNally vs Petra Marcinko,caty mcnally|petra marcinko,2026-06-25T16:05:00,completed,small_move,0,14,978.6,2.5,2026-06-24T23:47:12.719989,977.8,0.68,0.705,2026-06-25T12:04:57.458672,240.0,2.5,0.0,0.02,13.739044,,60%+,35.0,3,0,,,0
polymarket,0x12e0bc1865632b0c4a8234c321ff86038f27195603df0c7cd5c7d9f2cfc380b5,John Hallquist Lithen,ITF Slovenska Bistrica: John Hallquist Lithen vs Aljaz Jeran,aljaz jeran|john hallquist lithen,2026-06-25T08:00:00,completed,small_move,0,8,447.0,2.5,2026-06-25T01:55:28.054716,364.5,0.55,0.575,2026-06-25T06:00:57.237877,119.0,2.5,0.0,0.14,,-2.5,30-60%,38.0,8,0,,,0
polymarket,0x180c30ff50630b51d465af67287e463c966634be2d988625bc769818b2019557,Karolina Muchova,Bad Homburg Open: Karolina Muchova vs Naomi Osaka,karolina muchova|naomi osaka,2026-06-27T09:00:00,completed,small_move,0,10,602.8,2.5,2026-06-26T22:13:25.949490,646.6,0.41,0.435,2026-06-27T05:12:56.097182,227.1,-1.5,0.0,0.02,,,30-60%,57.0,10,1,PRE_SPIKE_CANDIDATE,2026-06-27T05:12:57.522641,1
polymarket,0x1bcc4536f654d30133cb795cef6f7c78501efc1c5219cc84bdc613e202709b65,Jaime Faria,"Wimbledon, Qualification ATP: Jaime Faria vs Luka Pavlovic",jaime faria|luka pavlovic,2026-06-24T14:45:00,completed,small_move,0,26,1767.2,2.5,2026-06-23T16:29:00.228561,1336.0,0.69,0.715,2026-06-24T13:29:32.325327,75.5,2.5,0.0,0.02,3790.718648000001,-3.5,60%+,39.0,6,0,,,0
polymarket,0x1f1cc1bfd0feb09ea6ccb3dcfaba5eb3f0bc843c0f0f978899713d4f56461ee6,Berta Bonardi,ITF Palma Del Rio: Berta Bonardi vs Carolyn Ansari,berta bonardi|carolyn ansari,2026-06-25T08:00:00,completed,small_move,0,20,1131.2,2.5,2026-06-24T11:14:08.628154,1245.9,0.095,0.12,2026-06-24T21:08:25.649756,651.6,0.0,0.0,0.01,,,2-12%,41.0,20,1,NEW_LOW_WATCH,2026-06-24T13:29:51.431756,1
polymarket,0x2ebd100af6ead1830b64dad2d4d0dac89ecf0fed1e81d99dfdcaf24d0cc722f9,Valerio Aboian,Piracicaba: Valerio Aboian vs Valentin Basel,valentin basel|valerio aboian,2026-06-25T13:00:00,completed,small_move,0,46,3121.6,2.5,2026-06-23T08:06:51.050596,3173.1,0.785,0.81,2026-06-23T13:59:15.628160,2820.7,-3.0,0.0,0.01,258.109048,,60%+,35.0,10,0,,,0
polymarket,0x2ecd27e4e3bab6a0c2e440a90098b2d2bc68f950448d656e1039cba3794e2a16,Lina Gjorcheska,"Wimbledon, Qualification WTA: Lina Gjorcheska vs Lucia Bronzetti",lina gjorcheska|lucia bronzetti,2026-06-25T14:45:00,completed,small_move,0,12,810.1,2.5,2026-06-24T23:47:12.719989,897.8,0.26,0.285,2026-06-25T09:39:39.941249,305.3,2.5,0.0,0.02,83.15380599999999,,12-30%,61.0,12,1,PRE_SPIKE_CANDIDATE_URGENT,2026-06-24T23:51:59.584010,1
polymarket,0x3c42d3289588d5d1798324d9a9b9e544eed4d6e558d88ca59b978fc887d2ce46,Enzo Kohlmann de Freitas,Piracicaba: Enzo Kohlmann de Freitas vs Juan Manuel La Serna,enzo kohlmann de freitas|juan manuel la serna,2026-06-25T15:00:00,completed,small_move,0,48,3290.1,2.5,2026-06-23T08:06:51.050596,3293.1,0.16,0.185,2026-06-23T13:59:15.628160,2940.7,0.5,0.0,0.02,248.57007499999997,,12-30%,51.0,84,1,PRE_SPIKE_CANDIDATE,2026-06-23T08:06:55.615231,1
polymarket,0x49680166d3aec955c26ee8f0f0fad704f0481c609ce3476e48eaa43dde887765,Francesca Dell'edera,ITF Monastir: Francesca Dell'edera vs Sarra Attig,francesca dell edera|sarra attig,2026-06-24T08:00:00,completed,small_move,0,18,1036.4,2.5,2026-06-23T13:59:15.628160,1080.7,0.635,0.66,2026-06-24T04:38:50.462865,201.2,2.5,0.0,0.03,,,60%+,46.0,2,0,,,0
polymarket,0x4a6d3944c6997151c01706c26a58e454b6f08d43ab6640c3d2fb26b1ac844a1c,Tatjana Maria,Lexus Eastbourne Open: Tatjana Maria vs Tereza Valentova,tatjana maria|tereza valentova,2026-06-25T14:10:00,completed,small_move,0,18,1099.2,2.5,2026-06-24T19:24:04.893298,1125.9,0.56,0.585,2026-06-25T09:39:39.941249,270.3,2.5,0.0,0.02,382.78297899999995,,30-60%,58.0,17,1,PRE_SPIKE_CANDIDATE,2026-06-24T22:38:25.723387,1
polymarket,0x4ba51018d77200179610245307f160b859a9bf9272cd6898a312b5636cd320bd,Jessica Bouzas Maneiro,Wimbledon WTA: Jessica Bouzas Maneiro vs Anastasia Potapova,anastasia potapova|jessica bouzas maneiro,2026-06-29T17:45:00,completed,small_move,0,62,3507.2,2.5,2026-06-27T05:12:56.097182,3632.1,0.42,0.445,2026-06-28T00:22:43.064702,2482.3,2.5,0.0,0.02,6.77966,,30-60%,53.0,62,1,PRE_SPIKE_CANDIDATE,2026-06-28T00:22:47.216170,1
polymarket,0x53e9492aa39777dae070efe33e9a1c7e4fe9a825d70c11d9c2f9f3083359768c,Roberto Perez Socas,ITF Bakio: Roberto Perez Socas vs Liam Hignett,liam hignett|roberto perez socas,2026-06-23T15:00:00,completed,small_move,0,6,357.3,2.5,2026-06-23T08:06:51.050596,413.1,0.465,0.49,2026-06-23T11:28:09.727785,211.8,1.5,0.0,0.07,,,30-60%,29.0,8,0,,,0
polymarket,0x555c4e21ab6c709092d5e6a8e4351e3b6f9fcdeb53887daf350af66fd7acea3a,Perez/Schuurs,Bad Homburg Open (Doubles): Perez/Schuurs vs Mihalikova/Nicholls,mihalikova nicholls|perez schuurs,2026-06-26T09:00:00,completed,small_move,0,14,900.0,2.5,2026-06-25T19:15:20.019684,824.7,0.58,0.605,2026-06-25T21:03:30.956188,716.5,-2.5,0.0,0.1,,,30-60%,41.0,12,0,,,0
polymarket,0x5d683dee436b17f058eaf73e35508db894f9ea0eefb3fbf8e721b431730ce2c9,Min Liu,ITF Palma Del Rio: Min Liu vs Berta Bonardi,berta bonardi|min liu,2026-06-23T18:45:00,completed,small_move,0,8,417.7,2.5,2026-06-23T11:28:09.727785,436.8,0.215,0.24,2026-06-23T13:59:15.628160,285.7,2.5,0.0,0.01,,,12-30%,38.0,8,0,,,0
polymarket,0x6cb14ad3ba631d3b2cee31336416513a8895e9681e8449ad8d4c1126d813494a,Andres Santamarta,Plovdiv: Andres Santamarta vs Inaki Montes,andres santamarta|inaki montes,2026-06-26T12:30:00,completed,small_move,0,16,1090.4,2.5,2026-06-25T19:15:20.019684,1034.7,0.4,0.425,2026-06-25T22:41:40.759109,828.3,0.5,0.0,0.02,3958.154668000001,,30-60%,53.0,14,1,PRE_SPIKE_CANDIDATE,2026-06-25T21:03:35.759276,1
polymarket,0x71ad06832751ebfec65681d79d027ab807764e25d5041e34d69f4b242d51def5,Borna Gojo,"Wimbledon, Qualification ATP: Borna Gojo vs Colton Smith",borna gojo|colton smith,2026-06-24T13:50:00,completed,small_move,0,26,1767.2,2.5,2026-06-23T16:29:00.228561,1281.0,0.52,0.545,2026-06-23T22:01:39.006214,948.3,2.5,0.0,0.02,5517.154788000001,-5.5,30-60%,53.0,36,1,PRE_SPIKE_CANDIDATE,2026-06-22T21:32:32.568189,1
polymarket,0x7ad50d9322d5ef0949bb20ae3b1b1b9269357499a239dda85654bac564b93372,Inaki Montes,Plovdiv: Inaki Montes vs Sandro Kopp,inaki montes|sandro kopp,2026-06-27T14:00:00,completed,small_move,0,16,914.1,2.5,2026-06-26T22:13:25.949490,946.6,0.675,0.7,2026-06-27T08:07:02.583480,353.0,2.0,0.0,0.07,,,60%+,35.0,4,0,,,0
polymarket,0x804e75cd7bc55b7dd6f8f55a1d6bb910abb97b1565a7397a6827c8882334f044,Kateryna Lazarenko,ITF Kayseri: Kateryna Lazarenko vs Leilany Ipunesso,kateryna lazarenko|leilany ipunesso,2026-06-25T07:00:00,completed,small_move,0,8,447.0,2.5,2026-06-24T22:38:18.778899,501.7,0.79,0.815,2026-06-25T01:55:28.054716,304.5,2.5,0.0,0.02,11.584999999999999,,60%+,36.0,3,0,,,0
polymarket,0x848c16f2c4dbcd3db36cc954bd1c45a4be4a5c1e5bd8e9a22dfc1fb852aea708,Paulo Dos Santos,Piracicaba: Paulo Dos Santos vs Matheus Pucinelli de Almeida,matheus pucinelli de almeida|paulo dos santos,2026-06-26T13:05:00,completed,small_move,0,16,1090.4,2.5,2026-06-25T22:41:40.759109,863.3,0.12,0.145,2026-06-26T11:12:20.053430,112.7,2.5,0.0,0.02,796.755074,-0.5,12-30%,53.0,16,1,PRE_SPIKE_CANDIDATE,2026-06-26T11:12:23.468079,1
polymarket,0x925cd35a7ae3786bb5f9e3ff829f625527dc9419cc98b8143540d2a734e0edb5,Elena Micic,ITF Palma Del Rio: Elena Micic vs Carolyn Ansari,carolyn ansari|elena micic,2026-06-26T17:15:00,completed,small_move,0,6,268.7,2.5,2026-06-26T11:12:20.053430,362.7,0.38,0.405,2026-06-26T13:22:33.285924,232.4,2.5,0.0,0.02,,,30-60%,39.0,6,0,,,0
polymarket,0x9c1fe58ce04c86a1a158ab0a8df483943a33a085016c7bec69b91554338a3d92,Ali Missoum,ITF Tanger: Ali Missoum vs Federico Valle,ali missoum|federico valle,2026-06-24T13:30:00,completed,small_move,0,7,530.7,2.5,2026-06-24T04:38:50.462865,531.2,0.36,0.385,2026-06-24T08:02:22.727525,327.6,1.0,0.0,0.02,,,30-60%,29.0,7,0,,,0
polymarket,0xa0d00683ea370e79ded9998ef641bcd6a2d69c7413f64d26b6ef5ec7f0f89375,Amirkhamza Nasridinov,ITF Wuning: Amirkhamza Nasridinov vs Fanming Meng,amirkhamza nasridinov|fanming meng,2026-06-30T05:00:00,completed,small_move,0,6,195.4,2.5,2026-06-29T22:41:16.767602,378.7,0.5,0.525,2026-06-30T01:51:23.366839,188.6,2.5,0.0,0.02,,,30-60%,33.0,6,0,,,0
polymarket,0xa60a665cb92729516bfde3f6df7d1e9721e16e8cc243b7c3d12119da49cb0813,Tim Handel,ITF Brussels: Tim Handel vs Samuele Pieri,samuele pieri|tim handel,2026-06-25T16:00:00,completed,small_move,0,14,978.6,2.5,2026-06-25T09:39:39.941249,380.3,0.245,0.27,2026-06-25T09:43:41.022978,376.3,0.0,0.0,0.03,,-0.5,12-30%,46.0,14,1,PRE_SPIKE_CANDIDATE,2026-06-25T09:43:54.247070,1
polymarket,0xaa850b5f700f1dd8322765c85908f11af042ac4a6697f3f6ffc468143534034e,Zizou Bergs,Lexus Eastbourne Open: Zizou Bergs vs Toby Samuel,toby samuel|zizou bergs,2026-06-26T13:35:00,completed,small_move,0,18,1220.4,2.5,2026-06-25T19:15:20.019684,1099.7,0.63,0.655,2026-06-26T08:03:53.029039,331.1,-0.5,0.0,0.02,2628.631517,,60%+,35.0,7,0,,,0
polymarket,0xaa85d032ed953d583f5f7623c93f8b91160780ac156a6fe3ee1c744f8d1c156b,Taym Al Azmeh,ITF Kamen: Taym Al Azmeh vs Jakub Filip,jakub filip|taym al azmeh,2026-06-25T07:00:00,completed,small_move,0,8,447.0,2.5,2026-06-24T22:38:18.778899,501.7,0.63,0.655,2026-06-24T23:47:12.719989,432.8,-28.5,0.0,0.72,,,60%+,43.0,5,0,,,0
polymarket,0xb191fc80c4cabb894ec0e6f2cc157f27862f5dc13e045341c81859e1dd9e8c14,Ganchev/Genov,Plovdiv (Doubles): Ganchev/Genov vs Fancutt/Rai,fancutt rai|ganchev genov,2026-06-25T14:00:00,completed,small_move,0,18,1099.2,2.5,2026-06-24T17:49:13.762730,1210.8,0.495,0.52,2026-06-25T06:00:57.237877,479.0,0.5,0.0,0.91,,,30-60%,41.0,18,0,,,0
polymarket,0xb841357addec7c8711051254f6515dbd99e0fe667fc74f6ff0d3178573a85c68,Ana Candiotto,ITF Asuncion: Ana Candiotto vs Catalina Delmas Schaerer,ana candiotto|catalina delmas schaerer,2026-06-24T20:15:00,completed,small_move,0,10,489.9,2.5,2026-06-24T11:14:08.628154,540.9,0.835,0.86,2026-06-24T19:20:25.085959,54.6,2.5,0.0,0.01,1.190475,,60%+,36.0,3,0,,,0
polymarket,0xd8b9f9cadd09bba69601f97b64f358dd93159addfc4b7d0ad07b55a1abaf1f8f,Eva Vedder,ITF Palma Del Rio: Eva Vedder vs Amandine Hesse,amandine hesse|eva vedder,2026-06-27T18:30:00,completed,small_move,0,13,424.9,2.5,2026-06-27T10:20:14.573346,489.8,0.6,0.625,2026-06-27T16:04:20.752459,145.7,2.0,0.0,0.02,,,60%+,40.0,9,0,,,0
